OBJECT_ID,WINDCODES,INDUSTRYCODES
392981197,4Rb1TiIrsS:上海华瑞银行股份有限公司|378301:发债主体|3783:非上市公司|600743:中国人民银行|502038495:汉口银行股份有限公司|04P43A24F6:西安银行股份有限公司|111699869.IB:16上海华瑞银行CD001|1469:金融债|1467:所有债券|111692310.IB:16汉口银行CD021|1220004.IB:12汉口银行债|1220013.IB:12汉口金融债02|111693354.IB:16汉口银行CD040|111692332.IB:16汉口银行CD022|1589278.IB:15九通1C|1478:资产支持证券|111699340.IB:16汉口银行CD124|111692035.IB:16汉口银行CD016|111692418.IB:16汉口银行CD023|111694885.IB:16汉口银行CD064|111695044.IB:16汉口银行CD071|111696911.IB:16汉口银行CD098|111696992.IB:16汉口银行CD099|111697031.IB:16汉口银行CD100|1620045.IB:16汉口银行小微03|1620046.IB:16汉口银行小微04|111697840.IB:16汉口银行CD102|111698647.IB:16汉口银行CD109|111699128.IB:16汉口银行CD119|111699860.IB:16汉口银行CD128|111680828.IB:16汉口银行CD131|1489099.IB:14汉银1C|111692139.IB:16汉口银行CD020|111692793.IB:16汉口银行CD032|111694795.IB:16汉口银行CD062|111695016.IB:16汉口银行CD070|111695658.IB:16汉口银行CD079|111696163.IB:16汉口银行CD086|111696238.IB:16汉口银行CD089|111696572.IB:16汉口银行CD092|111696623.IB:16汉口银行CD093|111698346.IB:16汉口银行CD107|111698645.IB:16汉口银行CD108|111699342.IB:16汉口银行CD125|1620064.IB:16汉口银行二级|111692421.IB:16汉口银行CD024|111693242.IB:16汉口银行CD039|111694512.IB:16汉口银行CD057|111695510.IB:16汉口银行CD075|111696237.IB:16汉口银行CD088|111696510.IB:16汉口银行CD091|1620041.IB:16汉口银行小微02|111698880.IB:16汉口银行CD113|111699126.IB:16汉口银行CD118|111699129.IB:16汉口银行CD120|111699251.IB:16汉口银行CD123|111699859.IB:16汉口银行CD127|111681031.IB:16汉口银行CD132|111682193.IB:16汉口银行CD137|111692073.IB:16汉口银行CD017|111692453.IB:16汉口银行CD025|111692791.IB:16汉口银行CD031|111694264.IB:16汉口银行CD053|111695004.IB:16汉口银行CD069|111695661.IB:16汉口银行CD080|111695846.IB:16汉口银行CD082|1620040.IB:16汉口银行小微01|111698933.IB:16汉口银行CD116|111699746.IB:16汉口银行CD126|111681097.IB:16汉口银行CD133|111681101.IB:16汉口银行CD135|1589277.IB:15九通1B|111692113.IB:16汉口银行CD018|111692123.IB:16汉口银行CD019|111692709.IB:16汉口银行CD028|111693831.IB:16汉口银行CD049|111694643.IB:16汉口银行CD060|111695566.IB:16汉口银行CD077|111695904.IB:16汉口银行CD084|111697842.IB:16汉口银行CD103|111698283.IB:16汉口银行CD106|111680365.IB:16汉口银行CD129|111681099.IB:16汉口银行CD134|111681106.IB:16汉口银行CD136|111695656.IB:16汉口银行CD078|111695828.IB:16汉口银行CD081|111696236.IB:16汉口银行CD087|111696691.IB:16汉口银行CD095|111696888.IB:16汉口银行CD097|111698716.IB:16汉口银行CD111|111698802.IB:16汉口银行CD112|111680479.IB:16汉口银行CD130|111694952.IB:16汉口银行CD066|111695123.IB:16汉口银行CD072|111698714.IB:16汉口银行CD110|1520025.IB:15西安银行二级|111693363.IB:16西安银行CD013|111692985.IB:16西安银行CD008|111694787.IB:16西安银行CD030|111680237.IB:16西安银行CD047|111680243.IB:16西安银行CD048|111680922.IB:16西安银行CD058|111692587.IB:16西安银行CD003|111692679.IB:16西安银行CD006|111693605.IB:16西安银行CD017|111699518.IB:16西安银行CD038|111680061.IB:16西安银行CD044|111680623.IB:16西安银行CD053|111681951.IB:16西安银行CD070|111693476.IB:16西安银行CD014|111693568.IB:16西安银行CD016|111694640.IB:16西安银行CD027|111699752.IB:16西安银行CD040|111680624.IB:16西安银行CD054|111693715.IB:16西安银行CD018|111699198.IB:16西安银行CD037|111699655.IB:16西安银行CD039|111680464.IB:16西安银行CD051|111681363.IB:16西安银行CD067|111692938.IB:16西安银行CD007|111694335.IB:16西安银行CD025|111694641.IB:16西安银行CD028|111680141.IB:16西安银行CD045|111680188.IB:16西安银行CD046|111680323.IB:16西安银行CD049|111680361.IB:16西安银行CD050|111680622.IB:16西安银行CD052|111680625.IB:16西安银行CD055|111681090.IB:16西安银行CD062|111681249.IB:16西安银行CD065|111681301.IB:16西安银行CD066|111681380.IB:16西安银行CD069|111693246.IB:16西安银行CD012|111693477.IB:16西安银行CD015|111693716.IB:16西安银行CD019|111693766.IB:16西安银行CD020|111699753.IB:16西安银行CD041|111680935.IB:16西安银行CD059|111681082.IB:16西安银行CD060|111681089.IB:16西安银行CD061|111681092.IB:16西安银行CD063|111681379.IB:16西安银行CD068|111692678.IB:16西安银行CD005|111698790.IB:16西安银行CD036|111680744.IB:16西安银行CD056|111699890.IB:16西安银行CD043|111682354.IB:16西安银行CD071|111680745.IB:16西安银行CD057|111699852.IB:16西安银行CD042|ON02:公司,
392981200,HWHq4zdq3b:上海陆家嘴国际金融资产交易市场股份有限公司|3783:非上市公司|Ubjo704OBV:北京乐融多源信息技术有限公司 |T19432.OC:团贷网(挂牌终止)|ON0207:三板股|ON02:公司,
392981201,LFI.WI:塑料|ON0241:Wind商品|CIFI.WI:Wind化工|NH0500:南华能源化工收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|850811.SI:集成电路|801081.SI:半导体|801080.SI:电子(申万)|ON0302:申万行业|851641.SI:环保工程及服务Ⅲ|801162.SI:环保工程及服务Ⅱ|801160.SI:公用事业(申万)|6225102010:汽车制造|6225102000:汽车|6225100000:汽车与汽车零部件|6225000000:可选消费|882446.WI:消费电子产品|882222.WI:家庭耐用消费品|882106.WI:耐用消费品与服装|882004.WI:可选消费|6225201010:消费电子产品|6225201000:家庭耐用消费品|6225200000:耐用消费品与服装|882462.WI:电影与娱乐|882226.WI:媒体Ⅲ|882108.WI:媒体Ⅱ|6225401030:电影与娱乐|6225401000:媒体Ⅲ|6225400000:媒体Ⅱ|882423.WI:电气部件与设备|882210.WI:电气设备|882102.WI:资本货物|882003.WI:工业|6220104010:电气部件与设备|6220104000:电气设备|6220100000:资本货物|6220000000:工业|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|886035.WI:家用电器|883106.WI:电子行业(证监会)|CI005009.WI:轻工制造(中信)|886041.WI:文化传媒|CI005028.WI:传媒(中信)|883012.WI:文化传播(证监会)|886017.WI:电工电网|CI005010.WI:机械(中信)|CI005011.WI:电力设备(中信)|883108.WI:机械设备(证监会)|886033.WI:汽车|CI005013.WI:汽车(中信)|ON03:行业
392981214,2454.TW:联发科|ON0224:台股|835970.OC:联发科技|ON0207:三板股|LWsKpzrs1q:大陆汽车投资(上海)有限公司|3783:非上市公司|ON02:公司,
392981220,,
392981222,CNJlaa3kip:万达集团股份有限公司|378301:发债主体|3783:非上市公司|101554002.IB:15万达MTN001|1474:企债|1467:所有债券|101554020.IB:15万达MTN002|101554045.IB:15万达MTN003|101554070.IB:15万达MTN004|041654046.IB:16万达CP003|1468:短期融资券|041654025.IB:16万达CP002|041653063.IB:16万达CP004|041654009.IB:16万达CP001|112444.SZ:16万集01|ON02:公司,882462.WI:电影与娱乐|882226.WI:媒体Ⅲ|882108.WI:媒体Ⅱ|882004.WI:可选消费|ON0308:Wind行业分类|6225401030:电影与娱乐|6225401000:媒体Ⅲ|6225400000:媒体Ⅱ|6225000000:可选消费|886041.WI:文化传媒|3727:Wind主题行业|CI005028.WI:传媒(中信)|ON0301:中信行业|883012.WI:文化传播(证监会)|ON0303:Wind证监会行业|ON03:行业
392981226,,
392981272,,
392983414,601524:包头钢铁(集团)有限责任公司|378301:发债主体|3783:非上市公司|1282178.IB:12包钢集MTN1|1474:企债|1467:所有债券|d15120906.IB:15包钢集SCP007|1468:短期融资券|137015.SH:16包集EB|1471:可转债|ON02:公司|011698332.IB:16包钢SCP006|011698777.IB:16包钢SCP007|011699178.IB:16包钢SCP004,
392983876,,
392983898,,
392983921,,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|ON03:行业
392983925,838275.OC:驱动力|ON0207:三板股|AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104030:黄金|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|ON0302:申万行业|882415.WI:黄金|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392983930,838275.OC:驱动力|ON0207:三板股|AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104030:黄金|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|ON0302:申万行业|882415.WI:黄金|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392983932,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392983960,HSI.HI:恒生|ON0221:港股,
392983962,,882516.WI:通信设备|882251.WI:通信设备Ⅲ|882120.WI:技术硬件与设备|882008.WI:信息技术|ON0308:Wind行业分类|6245201020:通信设备|6245201000:通信设备Ⅲ|6245200000:技术硬件与设备|6245000000:信息技术|851012.SI:终端设备|801102.SI:通信设备|801770.SI:通信(申万)|ON0302:申万行业|886060.WI:通信设备|3727:Wind主题行业|CI005026.WI:通信(中信)|ON0301:中信行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
392983980,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210101010:石油天然气钻井|6210101000:能源设备与服务|6210100000:能源Ⅱ|6210000000:能源|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392983982,AUFI.WI:沪金|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AGFI.WI:沪银|CCFI.WI:Wind商品|ON02:公司,6215104030:黄金|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|ON0302:申万行业|882415.WI:黄金|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|882416.WI:贵金属与矿石|6215104040:贵金属与矿石|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883107.WI:金属非金属(证监会)|ON0303:Wind证监会行业|883002.WI:采掘行业(证监会)|ON03:行业
392983984,,6245203020:电子制造服务|6245203000:电子设备、仪器和元件|6245200000:技术硬件与设备|6245000000:信息技术|882520.WI:电子制造服务|882253.WI:电子设备、仪器和元件|882120.WI:技术硬件与设备|882008.WI:信息技术|ON0308:Wind行业分类|886062.WI:电子元器件|3727:Wind主题行业|CI005025.WI:电子元器件(中信)|ON0301:中信行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|883106.WI:电子行业(证监会)|ON03:行业
392983987,,882414.WI:金属非金属|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|850552.SI:铜|801055.SI:工业金属|801050.SI:有色金属(申万)|ON0302:申万行业|6215104020:金属非金属|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104040:贵金属与矿石|886010.WI:基本金属|3727:Wind主题行业|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883107.WI:金属非金属(证监会)|882416.WI:贵金属与矿石|886011.WI:贵金属|ON03:行业
392987731,3783:非上市公司|04C9489501:天弘基金管理有限公司|ON02:公司,
392987771,AjXiFvovV0:山景科创网络技术(北京)有限公司|3783:非上市公司|ON02:公司,
392987783,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392987785,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104030:黄金|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|ON0302:申万行业|882415.WI:黄金|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392987875,,
392987887,AUFI.WI:沪金|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AGFI.WI:沪银|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|ON03:行业
